stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
536_01,,斗南藩記念観光村,,40.785578,141.365917,536_01,,0,
536_02,,斗南藩記念観光村,,40.785569,141.365777,536_02,,0,
537_01,,南谷地頭,,40.780102,141.368012,537_01,,0,
537_02,,南谷地頭,,40.78009,141.367894,537_02,,0,
538_01,,高ノ沢,,40.773903,141.37038,538_01,,0,
538_02,,高ノ沢,,40.773878,141.370241,538_02,,0,
539_01,,朝日,,40.763899,141.37178,539_01,,0,
539_02,,朝日,,40.763899,141.371608,539_02,,0,
54_01,,高舘,,40.54353,141.455599,54_01,,0,
54_02,,高舘,,40.543436,141.455492,54_02,,0,
540_01,,根井,,40.756226,141.375514,540_01,,0,
540_02,,根井,,40.756193,141.375342,540_02,,0,
55_01,,見立山,,40.54344,141.460213,55_01,,0,
55_02,,見立山,,40.543334,141.460593,55_02,,0,
550_01,,古間木小学校前,,40.669937,141.347412,550_01,,0,
551_01,,ファミリーショップフルタ,,40.670209,141.342477,551_01,,0,
551_02,,ファミリーショップフルタ,,40.670332,141.343518,551_02,,0,
552_01,,春日台三丁目,,40.669782,141.340015,552_01,,0,
552_02,,春日台三丁目,,40.669868,141.340079,552_02,,0,
553_01,,小松ヶ丘通り,,40.6663,141.338202,553_01,,0,
553_02,,小松ヶ丘通り,,40.666226,141.338089,553_02,,0,
554_01,,小松ヶ丘四丁目,,40.662678,141.342464,554_01,,0,
554_02,,小松ヶ丘四丁目,,40.662613,141.342378,554_02,,0,
555_01,,新町二丁目（三沢）,,40.67378,141.352388,555_01,,0,
555_02,,新町二丁目（三沢）,,40.673756,141.352559,555_02,,0,
556_01,,三沢公園,,40.676946,141.354694,556_01,,0,
556_02,,三沢公園,,40.676856,141.354748,556_02,,0,
557_01,,滝の沢公園,,40.67885,141.356132,557_01,,0,
557_02,,滝の沢公園,,40.678842,141.356272,557_02,,0,
558_01,,サンマル通り,,40.675871,141.365549,558_01,,0,
558_02,,サンマル通り,,40.676054,141.36512,558_02,,0,
559_01,,ミス．ビードルドーム,,40.675016,141.361816,559_01,,0,
56_01,,高舘小学校前,,40.542718,141.464429,56_01,,0,
56_02,,高舘小学校前,,40.542257,141.464654,56_02,,0,
560_01,,工場団地通,,40.674756,141.371364,560_01,,0,
560_02,,工場団地通,,40.67465,141.371193,560_02,,0,
561_01,,日の出三丁目,,40.675172,141.386312,561_01,,0,
561_02,,日の出三丁目,,40.675147,141.386463,561_02,,0,
562_01,,深谷,,40.675961,141.392557,562_01,,0,
562_02,,深谷,,40.675847,141.392546,562_02,,0,
563_01,,さつきヶ丘団地,,40.673593,141.399348,563_01,,0,
563_02,,さつきヶ丘団地,,40.67356,141.399487,563_02,,0,
564_01,,国際交流センター前,,40.679314,141.400796,564_01,,0,
564_02,,国際交流センター前,,40.679338,141.400882,564_02,,0,
565_01,,老人ホーム前,,40.678134,141.410903,565_01,,0,
565_02,,老人ホーム前,,40.678044,141.410914,565_02,,0,
566_01,,大津四川目,,40.681023,141.413596,566_01,,0,
566_02,,大津四川目,,40.681039,141.413735,566_02,,0,
567_01,,三川目（みーばす専用）,,40.673789,141.429743,567_01,,0,
567_02,,三川目（みーばす専用）,,40.673887,141.429796,567_02,,0,
568_01,,大津南,,40.677598,141.4166,568_01,,0,
568_02,,大津南,,40.677703,141.4166,568_02,,0,
569_01,,前平入口,,40.674367,141.413016,569_01,,0,
569_02,,前平入口,,40.674473,141.412995,569_02,,0,
57_01,,小田,,40.537497,141.469257,57_01,,0,
57_02,,小田,,40.537872,141.468876,57_02,,0,
570_01,,前平一丁目,,40.672584,141.410184,570_01,,0,
570_02,,前平一丁目,,40.672601,141.410034,570_02,,0,
571_01,,前平南,,40.671168,141.408897,571_01,,0,
571_02,,前平南,,40.671266,141.408907,571_02,,0,
572_01,,大雄寺前,,40.670696,141.405614,572_01,,0,
572_02,,大雄寺前,,40.67081,141.405624,572_02,,0,
58_01,,河原木,,40.532969,141.47143,58_01,,0,
58_02,,河原木,,40.532663,141.470823,58_02,,0,
59_01,,下長,,40.528254,141.4663576,59_01,,0,
59_02,,下長,,40.528526,141.466366,59_02,,0,
594_01,,古間木交流センター,,40.674363,141.342131,594_01,,0,
594_02,,古間木交流センター,,40.674371,141.342002,594_02,,0,
596_01,,三沢駅東口,,40.67004,141.354348,596_01,,0,
597_01,,千代田町,,40.67048,141.360786,597_01,,0,
597_02,,千代田町,,40.670427,141.360716,597_02,,0,
598_01,,栄町（三沢）,,40.670846,141.364417,598_01,,0,
598_02,,栄町（三沢）,,40.670769,141.364439,598_02,,0,
599_01,,月光通り,,40.664648,141.378692,599_01,,0,
6_01,,三丁目,,40.612495,141.215399,6_01,,0,
6_02,,三丁目,,40.612343,141.215293,6_02,,0,
60_01,,千田,,40.524377,141.466549,60_01,,0,
60_02,,千田,,40.524234,141.46636,60_02,,0,
600_01,,泉町西,,40.666829,141.379143,600_01,,0,
601_01,,アイスアリーナ前,,40.679374,141.397714,601_01,,0,
601_02,,アイスアリーナ前,,40.67939,141.397822,601_02,,0,
601_03,,アイスアリーナ前,,40.679766,141.397996,601_03,,0,
601_04,,アイスアリーナ前,,40.67966,141.398018,601_04,,0,
602_01,,ウィング三沢前,,40.679443,141.3894,602_01,,0,
602_02,,ウィング三沢前,,40.679455,141.389518,602_02,,0,
603_01,,堀口中学校前,,40.683123,141.3851,603_01,,0,
603_02,,堀口中学校前,,40.683156,141.385143,603_02,,0,
604_01,,こがね公園,,40.684653,141.382203,604_01,,0,
604_02,,こがね公園,,40.684661,141.382332,604_02,,0,
605_01,,堀口三丁目,,40.687004,141.383405,605_01,,0,
605_02,,堀口三丁目,,40.686793,141.383147,605_02,,0,
606_01,,東岡三沢三丁目,,40.689885,141.387922,606_01,,0,
606_02,,東岡三沢三丁目,,40.689893,141.388061,606_02,,0,
607_01,,三沢空港温泉前,,40.693809,141.387471,607_01,,0,
607_02,,三沢空港温泉前,,40.693801,141.387621,607_02,,0,
608_01,,岡三沢七丁目,,40.692735,141.377075,608_01,,0,
608_02,,岡三沢七丁目,,40.692735,141.376935,608_02,,0,
609_01,,岡三沢二丁目,,40.68935,141.377204,609_01,,0,
609_02,,岡三沢二丁目,,40.689277,141.377086,609_02,,0,
61_01,,長苗代,,40.519701,141.467272,61_01,,0,
61_02,,長苗代,,40.519578,141.467149,61_02,,0,
610_01,,緑町（三沢）,,40.686035,141.37468,610_01,,0,
610_02,,緑町（三沢）,,40.686357,141.375377,610_02,,0,
62_01,,内舟渡,,40.517052,141.46768,62_01,,0,
62_02,,内舟渡,,40.516755,141.465979,62_02,,0,
624_01,,前平二丁目,,40.671393,141.413177,624_01,,0,
624_02,,前平二丁目,,40.671271,141.413252,624_02,,0,
625_01,,イオンモール下田,,40.602048,141.416613,625_01,,0,
628_01,,二本木,,40.866074,141.112805,628_01,,0,
628_02,,二本木,,40.866719,141.112231,628_02,,0,
629_01,,野辺地前平,,40.863149,141.115031,629_01,,0,
629_02,,野辺地前平,,40.863104,141.114918,629_02,,0,
63_01,,八戸駅,,40.508789,141.431781,63_01,,0,
63_02,,八戸駅,,40.508311,141.431647,63_02,,0,
630_01,,野辺地駅入口,,40.858076,141.117987,630_01,,0,
630_02,,野辺地駅入口,,40.858105,141.118089,630_02,,0,
631_01,,体育館前,,40.859874,141.118867,631_01,,0,
631_02,,体育館前,,40.859842,141.119001,631_02,,0,
632_01,,老人福祉センター前,,40.863339,141.121726,632_01,,0,
632_02,,老人福祉センター前,,40.863408,141.121678,632_02,,0,
633_01,,野辺地警察署前,,40.866882,141.122895,633_01,,0,
633_02,,野辺地警察署前,,40.86691,141.123062,633_02,,0,
635_01,,野辺地小学校前,,40.863275,141.130438,635_01,,0,
635_02,,野辺地小学校前,,40.863238,141.130561,635_02,,0,
636_01,,石神裏,,40.866606,141.13113,636_01,,0,
636_02,,石神裏,,40.866614,141.131274,636_02,,0,
637_01,,下袋中央,,40.868314,141.135384,637_01,,0,
637_02,,下袋中央,,40.868257,141.135416,637_02,,0,
638_01,,青少年ホーム前,,40.871168,141.140861,638_01,,0,
638_02,,青少年ホーム前,,40.871099,141.140941,638_02,,0,
639_01,,大月平,,40.876048,141.141032,639_01,,0,
639_02,,大月平,,40.875858,141.140737,639_02,,0,
64_01,,緑ヶ丘,,40.513208,141.473586,64_01,,0,
64_02,,緑ヶ丘,,40.513298,141.473345,64_02,,0,
640_01,,干草橋,,40.880345,141.151128,640_01,,0,
640_02,,干草橋,,40.880263,141.151214,640_02,,0,
641_01,,木明,,40.885273,141.160071,641_01,,0,
641_02,,木明,,40.885188,141.160006,641_02,,0,
642_01,,鳥井平,,40.885581,141.16735,642_01,,0,
642_02,,鳥井平,,40.885512,141.167409,642_02,,0,
643_01,,太田新田,,40.889909,141.197493,643_01,,0,
643_02,,太田新田,,40.889844,141.197466,643_02,,0,
644_01,,淋代入口,,40.884035,141.221348,644_01,,0,
644_02,,淋代入口,,40.883922,141.221295,644_02,,0,
645_01,,美須々入口,,40.88927,141.231758,645_01,,0,
645_02,,美須々入口,,40.889188,141.231796,645_02,,0,
646_01,,豊瀬,,40.889888,141.254324,646_01,,0,
646_02,,豊瀬,,40.889799,141.254227,646_02,,0,
647_01,,千歳中学校前,,40.885463,141.268824,647_01,,0,
647_02,,千歳中学校前,,40.885394,141.268759,647_02,,0,
648_01,,北千歳,,40.888635,141.270921,648_01,,0,
648_02,,北千歳,,40.888513,141.270937,648_02,,0,
649_01,,六ヶ所高校前,,40.888679,141.277734,649_01,,0,
649_02,,六ヶ所高校前,,40.888546,141.277793,649_02,,0,
65_01,,西売市,,40.512123,141.474482,65_01,,0,
65_02,,西売市,,40.510666,141.475485,65_02,,0,
650_01,,千歳小学校前,,40.888116,141.283957,650_01,,0,
650_02,,千歳小学校前,,40.888014,141.283849,650_02,,0,
651_01,,西千歳,,40.886672,141.284337,651_01,,0,
651_02,,西千歳,,40.88672,141.284112,651_02,,0,
652_01,,千歳,,40.881265,141.285008,652_01,,0,
652_02,,千歳,,40.881202,141.284968,652_02,,0,
653_01,,東千歳,,40.880437,141.287363,653_01,,0,
653_02,,東千歳,,40.880376,141.287325,653_02,,0,
654_01,,庄内,,40.878068,141.293902,654_01,,0,
654_02,,庄内,,40.877987,141.293854,654_02,,0,
655_01,,芋ヶ崎,,40.876336,141.31308,655_01,,0,
655_02,,芋ヶ崎,,40.876242,141.313091,655_02,,0,
656_01,,六原,,40.874388,141.321878,656_01,,0,
656_02,,六原,,40.874311,141.321813,656_02,,0,
657_01,,新城平,,40.869556,141.338293,657_01,,0,
657_02,,新城平,,40.869451,141.338287,657_02,,0,
658_01,,北新納屋,,40.920992,141.378183,658_01,,0,
658_02,,北新納屋,,40.92098,141.378279,658_02,,0,
659_01,,尾駮,,40.960839,141.372915,659_01,,0,
659_02,,尾駮,,40.960823,141.373076,659_02,,0,
66_01,,南売市,,40.509564,141.476633,66_01,,0,
66_02,,南売市,,40.50909,141.47688,66_02,,0,
660_01,,尾駮中央,,40.965057,141.374728,660_01,,0,
660_02,,尾駮中央,,40.965073,141.374599,660_02,,0,
661_01,,六ヶ所村役場前,,40.966771,141.374733,661_01,,0,
661_02,,六ヶ所村役場前,,40.966718,141.374846,661_02,,0,
662_01,,六ヶ所村医療センター,,40.969235,141.369377,662_01,,0,
67_01,,桜木町,,40.506903,141.480109,67_01,,0,
67_02,,桜木町,,40.50678,141.47997,67_02,,0,
68_01,,新荒町,,40.506286,141.483049,68_01,,0,
68_02,,新荒町,,40.505723,141.482051,68_02,,0,
69_01,,荒町,,40.506605,141.484567,69_01,,0,
697_01,,敦平団地前,,40.850639,141.122273,697_01,,0,
697_02,,敦平団地前,,40.849791,141.123094,697_02,,0,
698_01,,切明団地入口,,40.85352,141.11781,698_01,,0,
698_02,,切明団地入口,,40.853756,141.117568,698_02,,0,
699_01,,野辺地駅通,,40.854827,141.114822,699_01,,0,
699_02,,野辺地駅通,,40.854726,141.115294,699_02,,0,
7_01,,一丁目,,40.610563,141.216888,7_01,,0,
7_02,,一丁目,,40.610938,141.21637,7_02,,0,
70_01,,二十三日町,,40.508066,141.487678,70_01,,0,
700_01,,高校通（野辺地）,,40.853484,141.112177,700_01,,0,
700_02,,高校通（野辺地）,,40.853532,141.112102,700_02,,0,
701_01,,試験場通,,40.852477,141.110858,701_01,,0,
701_02,,試験場通,,40.852526,141.110804,701_02,,0,
702_01,,畜産試験場前,,40.851239,141.108234,702_01,,0,
708_03,,牧場通,,40.860341,141.128367,708_03,,0,
708_04,,牧場通,,40.860381,141.128254,708_04,,0,
71_01,,十三日町,,40.508886,141.48917,71_01,,0,
72_01,,八戸中心街ターミナル八日町２番,,40.510768,141.492576,72_01,,0,
73_01,,二十八日町,,40.512714,141.496117,73_01,,0,
74_01,,ＮＴＴ前,,40.51453,141.499384,74_01,,0,
75_01,,下組町,,40.516048,141.502141,75_01,,0,
76_01,,栄町（八戸）,,40.518206,141.504973,76_01,,0,
76_02,,栄町（八戸）,,40.517193,141.505762,76_02,,0,
77_01,,ラピア,,40.521026,141.503643,77_01,,0,
77_02,,ラピア,,40.521069,141.502967,77_02,,0,
78_01,,八戸営業所,,40.524595,141.513267,78_01,,0,
78_02,,八戸営業所,,40.524599,141.513342,78_02,,0,
79_01,,八戸市民病院,,40.494231,141.512805,79_01,,0,
8_01,,東四番町,,40.612171,141.221309,8_01,,0,
8_02,,東四番町,,40.612257,141.221252,8_02,,0,
80_01,,盲聾学校通,,40.516336,141.505574,80_01,,0,
81_01,,緑町（八戸）,,40.515756,141.503938,81_01,,0,
82_01,,柏崎新町,,40.514026,141.500569,82_01,,0,
83_01,,下大工町,,40.51163,141.496288,83_01,,0,
84_01,,八戸中心街ターミナル六日町５番,,40.509002,141.491578,84_01,,0,
85_01,,十六日町,,40.507888,141.48954,85_01,,0,
87_01,,ひがし野団地,,40.626819,141.224105,87_01,,0,
87_02,,ひがし野団地,,40.626726,141.224057,87_02,,0,
88_01,,工業高校,,40.627642,141.230225,88_01,,0,
88_02,,工業高校,,40.627171,141.227604,88_02,,0,
89_01,,北里大学通,,40.628462,141.235245,89_01,,0,
89_02,,北里大学通,,40.628544,141.235993,89_02,,0,
9_01,,中央モータースクール,,40.614126,141.230339,9_01,,0,
9_02,,中央モータースクール,,40.614041,141.231258,9_02,,0,
9_03,,中央モータースクール,,40.613064,141.23151,9_03,,0,
90_01,,藤高農場,,40.629727,141.242311,90_01,,0,
90_02,,藤高農場,,40.629652,141.242322,90_02,,0,
91_01,,高清水本村,,40.632929,141.252369,91_01,,0,
91_02,,高清水本村,,40.632876,141.252463,91_02,,0,
92_01,,高清水,,40.63488,141.258294,92_01,,0,
92_02,,高清水,,40.634899,141.258696,92_02,,0,
93_01,,三農校前,,40.636966,141.26705,93_01,,0,
93_02,,三農校前,,40.636794,141.266499,93_02,,0,
94_03,,古里,,40.639069,141.283734,94_03,,0,
94_04,,古里,,40.639069,141.283562,94_04,,0,
